Name	Value	Access	
CANFD.RMB24.DATA[12]	0x71	ReadWrite	
CANFD.RMB24.DATA[13]	0xc9	ReadWrite	
CANFD.RMB24.DATA[14]	0xfd	ReadWrite	
CANFD.RMB24.DATA[15]	0x98	ReadWrite	
CANFD.RMB24.DATA[16]	0x41	ReadWrite	
CANFD.RMB24.DATA[17]	0x83	ReadWrite	
CANFD.RMB24.DATA[18]	0x72	ReadWrite	
CANFD.RMB24.DATA[19]	0x8f	ReadWrite	
CANFD.RMB24.DATA[20]	0x6c	ReadWrite	
CANFD.RMB24.DATA[21]	0x33	ReadWrite	
CANFD.RMB24.DATA[22]	0x85	ReadWrite	
CANFD.RMB24.DATA[23]	0x2a	ReadWrite	
CANFD.RMB24.DATA[24]	0xdc	ReadWrite	
CANFD.RMB24.DATA[25]	0xe6	ReadWrite	
CANFD.RMB24.DATA[26]	0x8d	ReadWrite	
CANFD.RMB24.DATA[27]	0x21	ReadWrite	
CANFD.RMB24.DATA[28]	0xb8	ReadWrite	
CANFD.RMB24.DATA[29]	0x73	ReadWrite	
CANFD.RMB24.DATA[30]	0xd1	ReadWrite	
CANFD.RMB24.DATA[31]	0x80	ReadWrite	
CANFD.RMB24.DATA[32]	0x74	ReadWrite	
CANFD.RMB24.DATA[33]	0x67	ReadWrite	
CANFD.RMB24.DATA[34]	0xf5	ReadWrite	
CANFD.RMB24.DATA[35]	0x5b	ReadWrite	
CANFD.RMB24.DATA[36]	0xf2	ReadWrite	
CANFD.RMB24.DATA[37]	0xd0	ReadWrite	
CANFD.RMB24.DATA[38]	0x80	ReadWrite	
CANFD.RMB24.DATA[39]	0x40	ReadWrite	
CANFD.RMB24.DATA[40]	0xd7	ReadWrite	
CANFD.RMB24.DATA[41]	0x38	ReadWrite	
CANFD.RMB24.DATA[42]	0x45	ReadWrite	
CANFD.RMB24.DATA[43]	0x2d	ReadWrite	
CANFD.RMB24.DATA[44]	0xef	ReadWrite	
CANFD.RMB24.DATA[45]	0xf4	ReadWrite	
CANFD.RMB24.DATA[46]	0xc2	ReadWrite	
CANFD.RMB24.DATA[47]	0x71	ReadWrite	
CANFD.RMB24.DATA[48]	0x27	ReadWrite	
CANFD.RMB24.DATA[49]	0x7a	ReadWrite	
CANFD.RMB24.DATA[50]	0xf4	ReadWrite	
CANFD.RMB24.DATA[51]	0x7f	ReadWrite	
CANFD.RMB24.DATA[52]	0x1d	ReadWrite	
CANFD.RMB24.DATA[53]	0x9f	ReadWrite	
CANFD.RMB24.DATA[54]	0xf4	ReadWrite	
CANFD.RMB24.DATA[55]	0x3d	ReadWrite	
CANFD.RMB24.DATA[56]	0x9e	ReadWrite	
CANFD.RMB24.DATA[57]	0x32	ReadWrite	
CANFD.RMB24.DATA[58]	0x0c	ReadWrite	
CANFD.RMB24.DATA[59]	0x36	ReadWrite	
CANFD.RMB24.DATA[60]	0xb1	ReadWrite	
CANFD.RMB24.DATA[61]	0xea	ReadWrite	
CANFD.RMB24.DATA[62]	0x72	ReadWrite	
CANFD.RMB24.DATA[63]	0x1a	ReadWrite	
CANFD.RMB25.HF0	0x17fb'8547	ReadWrite	
CANFD.RMB25.HF1	0x26c5'9567	ReadWrite	
CANFD.RMB25.HF2	0xeccf'3ebf	ReadWrite	
CANFD.RMB25.DF[0]	0x2cb6'c026	ReadWrite	
CANFD.RMB25.DF[1]	0xb78b'f712	ReadWrite	
CANFD.RMB25.DF[2]	0xc97e'f010	ReadWrite	
CANFD.RMB25.DF[3]	0xbbb0'2fab	ReadWrite	
CANFD.RMB25.DF[4]	0x38e5'c4ab	ReadWrite	
CANFD.RMB25.DF[5]	0xdbc4'f1a3	ReadWrite	
CANFD.RMB25.DF[6]	0x88d4'1171	ReadWrite	
CANFD.RMB25.DF[7]	0xd7c5'd747	ReadWrite	
CANFD.RMB25.DF[8]	0x5ab6'b09a	ReadWrite	
CANFD.RMB25.DF[9]	0x5c6b'585c	ReadWrite	
CANFD.RMB25.DF[10]	0xcfd5'2320	ReadWrite	
CANFD.RMB25.DF[11]	0xd7bc'2542	ReadWrite	
CANFD.RMB25.DF[12]	0x3fda'1d2e	ReadWrite	
CANFD.RMB25.DF[13]	0x62c3'7fcb	ReadWrite	
CANFD.RMB25.DF[14]	0xa856'8762	ReadWrite	
CANFD.RMB25.DF[15]	0xf613'd727	ReadWrite	
CANFD.RMB25.DATA[0]	0x26	ReadWrite	
CANFD.RMB25.DATA[1]	0xc0	ReadWrite	
CANFD.RMB25.DATA[2]	0xb6	ReadWrite	
CANFD.RMB25.DATA[3]	0x2c	ReadWrite	
CANFD.RMB25.DATA[4]	0x12	ReadWrite	
CANFD.RMB25.DATA[5]	0xf7	ReadWrite	
CANFD.RMB25.DATA[6]	0x8b	ReadWrite	
CANFD.RMB25.DATA[7]	0xb7	ReadWrite	
CANFD.RMB25.DATA[8]	0x10	ReadWrite	
CANFD.RMB25.DATA[9]	0xf0	ReadWrite	
CANFD.RMB25.DATA[10]	0x7e	ReadWrite	
CANFD.RMB25.DATA[11]	0xc9	ReadWrite	
CANFD.RMB25.DATA[12]	0xab	ReadWrite	
CANFD.RMB25.DATA[13]	0x2f	ReadWrite	
CANFD.RMB25.DATA[14]	0xb0	ReadWrite	
CANFD.RMB25.DATA[15]	0xbb	ReadWrite	
CANFD.RMB25.DATA[16]	0xab	ReadWrite	
CANFD.RMB25.DATA[17]	0xc4	ReadWrite	
CANFD.RMB25.DATA[18]	0xe5	ReadWrite	
CANFD.RMB25.DATA[19]	0x38	ReadWrite	
CANFD.RMB25.DATA[20]	0xa3	ReadWrite	
CANFD.RMB25.DATA[21]	0xf1	ReadWrite	
CANFD.RMB25.DATA[22]	0xc4	ReadWrite	
CANFD.RMB25.DATA[23]	0xdb	ReadWrite	
CANFD.RMB25.DATA[24]	0x71	ReadWrite	
CANFD.RMB25.DATA[25]	0x11	ReadWrite	
CANFD.RMB25.DATA[26]	0xd4	ReadWrite	
CANFD.RMB25.DATA[27]	0x88	ReadWrite	
CANFD.RMB25.DATA[28]	0x47	ReadWrite	
CANFD.RMB25.DATA[29]	0xd7	ReadWrite	
CANFD.RMB25.DATA[30]	0xc5	ReadWrite	
CANFD.RMB25.DATA[31]	0xd7	ReadWrite	
CANFD.RMB25.DATA[32]	0x9a	ReadWrite	
CANFD.RMB25.DATA[33]	0xb0	ReadWrite	
CANFD.RMB25.DATA[34]	0xb6	ReadWrite	
CANFD.RMB25.DATA[35]	0x5a	ReadWrite	
CANFD.RMB25.DATA[36]	0x5c	ReadWrite	
CANFD.RMB25.DATA[37]	0x58	ReadWrite	
CANFD.RMB25.DATA[38]	0x6b	ReadWrite	
CANFD.RMB25.DATA[39]	0x5c	ReadWrite	
CANFD.RMB25.DATA[40]	0x20	ReadWrite	
CANFD.RMB25.DATA[41]	0x23	ReadWrite	
CANFD.RMB25.DATA[42]	0xd5	ReadWrite	
CANFD.RMB25.DATA[43]	0xcf	ReadWrite	
CANFD.RMB25.DATA[44]	0x42	ReadWrite	
CANFD.RMB25.DATA[45]	0x25	ReadWrite	
CANFD.RMB25.DATA[46]	0xbc	ReadWrite	
CANFD.RMB25.DATA[47]	0xd7	ReadWrite	
CANFD.RMB25.DATA[48]	0x2e	ReadWrite	
CANFD.RMB25.DATA[49]	0x1d	ReadWrite	
CANFD.RMB25.DATA[50]	0xda	ReadWrite	
CANFD.RMB25.DATA[51]	0x3f	ReadWrite	
CANFD.RMB25.DATA[52]	0xcb	ReadWrite	
CANFD.RMB25.DATA[53]	0x7f	ReadWrite	
CANFD.RMB25.DATA[54]	0xc3	ReadWrite	
CANFD.RMB25.DATA[55]	0x62	ReadWrite	
CANFD.RMB25.DATA[56]	0x62	ReadWrite	
CANFD.RMB25.DATA[57]	0x87	ReadWrite	
CANFD.RMB25.DATA[58]	0x56	ReadWrite	
CANFD.RMB25.DATA[59]	0xa8	ReadWrite	
CANFD.RMB25.DATA[60]	0x27	ReadWrite	
CANFD.RMB25.DATA[61]	0xd7	ReadWrite	
CANFD.RMB25.DATA[62]	0x13	ReadWrite	
CANFD.RMB25.DATA[63]	0xf6	ReadWrite	
CANFD.RMB26.HF0	0x53d2'728a	ReadWrite	
CANFD.RMB26.HF1	0xf1f3'b133	ReadWrite	
CANFD.RMB26.HF2	0x7e54'ac4e	ReadWrite	
CANFD.RMB26.DF[0]	0xa9fb'8b1a	ReadWrite	
CANFD.RMB26.DF[1]	0x0052'15b1	ReadWrite	
CANFD.RMB26.DF[2]	0x57e7'4015	ReadWrite	
CANFD.RMB26.DF[3]	0x0335'34b5	ReadWrite	
CANFD.RMB26.DF[4]	0xceac'bfaa	ReadWrite	
CANFD.RMB26.DF[5]	0x8161'ce5f	ReadWrite	
CANFD.RMB26.DF[6]	0x9c7b'cb32	ReadWrite	
CANFD.RMB26.DF[7]	0x7a2f'14aa	ReadWrite	
CANFD.RMB26.DF[8]	0xdefa'2ba2	ReadWrite	
CANFD.RMB26.DF[9]	0x953b'ca06	ReadWrite	
CANFD.RMB26.DF[10]	0xae7c'ca1b	ReadWrite	
CANFD.RMB26.DF[11]	0x0000'0002	ReadWrite	
CANFD.RMB26.DF[12]	0x2028'0002	ReadWrite	
CANFD.RMB26.DF[13]	0xa008'208a	ReadWrite	
CANFD.RMB26.DF[14]	0xa028'2082	ReadWrite	
CANFD.RMB26.DF[15]	0x0000'0002	ReadWrite	
CANFD.RMB26.DATA[0]	0x1a	ReadWrite	
CANFD.RMB26.DATA[1]	0x8b	ReadWrite	
CANFD.RMB26.DATA[2]	0xfb	ReadWrite	
CANFD.RMB26.DATA[3]	0xa9	ReadWrite	
CANFD.RMB26.DATA[4]	0xb1	ReadWrite	
CANFD.RMB26.DATA[5]	0x15	ReadWrite	
CANFD.RMB26.DATA[6]	0x52	ReadWrite	
CANFD.RMB26.DATA[7]	0x00	ReadWrite	
CANFD.RMB26.DATA[8]	0x15	ReadWrite	
CANFD.RMB26.DATA[9]	0x40	ReadWrite	
CANFD.RMB26.DATA[10]	0xe7	ReadWrite	
CANFD.RMB26.DATA[11]	0x57	ReadWrite	
CANFD.RMB26.DATA[12]	0xb5	ReadWrite	
CANFD.RMB26.DATA[13]	0x34	ReadWrite	
CANFD.RMB26.DATA[14]	0x35	ReadWrite	
CANFD.RMB26.DATA[15]	0x03	ReadWrite	
CANFD.RMB26.DATA[16]	0xaa	ReadWrite	
CANFD.RMB26.DATA[17]	0xbf	ReadWrite	
CANFD.RMB26.DATA[18]	0xac	ReadWrite	
CANFD.RMB26.DATA[19]	0xce	ReadWrite	
CANFD.RMB26.DATA[20]	0x5f	ReadWrite	
CANFD.RMB26.DATA[21]	0xce	ReadWrite	
CANFD.RMB26.DATA[22]	0x61	ReadWrite	
CANFD.RMB26.DATA[23]	0x81	ReadWrite	
CANFD.RMB26.DATA[24]	0x32	ReadWrite	
CANFD.RMB26.DATA[25]	0xcb	ReadWrite	
CANFD.RMB26.DATA[26]	0x7b	ReadWrite	
CANFD.RMB26.DATA[27]	0x9c	ReadWrite	
CANFD.RMB26.DATA[28]	0xaa	ReadWrite	
CANFD.RMB26.DATA[29]	0x14	ReadWrite	
CANFD.RMB26.DATA[30]	0x2f	ReadWrite	
CANFD.RMB26.DATA[31]	0x7a	ReadWrite	
CANFD.RMB26.DATA[32]	0xa2	ReadWrite	
CANFD.RMB26.DATA[33]	0x2b	ReadWrite	
CANFD.RMB26.DATA[34]	0xfa	ReadWrite	
CANFD.RMB26.DATA[35]	0xde	ReadWrite	
CANFD.RMB26.DATA[36]	0x06	ReadWrite	
CANFD.RMB26.DATA[37]	0xca	ReadWrite	
CANFD.RMB26.DATA[38]	0x3b	ReadWrite	
CANFD.RMB26.DATA[39]	0x95	ReadWrite	
CANFD.RMB26.DATA[40]	0x1b	ReadWrite	
CANFD.RMB26.DATA[41]	0xca	ReadWrite	
CANFD.RMB26.DATA[42]	0x7c	ReadWrite	
CANFD.RMB26.DATA[43]	0xae	ReadWrite	
CANFD.RMB26.DATA[44]	0x02	ReadWrite	
CANFD.RMB26.DATA[45]	0x00	ReadWrite	
CANFD.RMB26.DATA[46]	0x00	ReadWrite	
CANFD.RMB26.DATA[47]	0x00	ReadWrite	
CANFD.RMB26.DATA[48]	0x02	ReadWrite	
CANFD.RMB26.DATA[49]	0x00	ReadWrite	
CANFD.RMB26.DATA[50]	0x18	ReadWrite	
CANFD.RMB26.DATA[51]	0x20	ReadWrite	
CANFD.RMB26.DATA[52]	0x8e	ReadWrite	
CANFD.RMB26.DATA[53]	0x20	ReadWrite	
CANFD.RMB26.DATA[54]	0x28	ReadWrite	
CANFD.RMB26.DATA[55]	0xa0	ReadWrite	
CANFD.RMB26.DATA[56]	0x82	ReadWrite	
CANFD.RMB26.DATA[57]	0x20	ReadWrite	
CANFD.RMB26.DATA[58]	0x88	ReadWrite	
CANFD.RMB26.DATA[59]	0xa0	ReadWrite	
CANFD.RMB26.DATA[60]	0x02	ReadWrite	
CANFD.RMB26.DATA[61]	0x00	ReadWrite	
CANFD.RMB26.DATA[62]	0x00	ReadWrite	
CANFD.RMB26.DATA[63]	0x00	ReadWrite	
CANFD.RMB27.HF0	0xa028'2082	ReadWrite	
CANFD.RMB27.HF1	0xa4a8'209a	ReadWrite	
CANFD.RMB27.HF2	0xa400'0002	ReadWrite	
CANFD.RMB27.DF[0]	0x0000'0002	ReadWrite	
CANFD.RMB27.DF[1]	0x2008'2002	ReadWrite	
CANFD.RMB27.DF[2]	0xa028'208e	ReadWrite	
CANFD.RMB27.DF[3]	0xa048'2082	ReadWrite	
CANFD.RMB27.DF[4]	0x0000'0002	ReadWrite	
CANFD.RMB27.DF[5]	0xa028'2042	ReadWrite	
CANFD.RMB27.DF[6]	0xa028'208e	ReadWrite	
CANFD.RMB27.DF[7]	0x8000'2002	ReadWrite	
CANFD.RMB27.DF[8]	0x0000'0002	ReadWrite	
CANFD.RMB27.DF[9]	0x2028'0002	ReadWrite	
CANFD.RMB27.DF[10]	0xa020'208a	ReadWrite	
CANFD.RMB27.DF[11]	0xa02c'2082	ReadWrite	
CANFD.RMB27.DF[12]	0x0000'0002	ReadWrite	
CANFD.RMB27.DF[13]	0x0028'2082	ReadWrite	
CANFD.RMB27.DF[14]	0xa4a8'209a	ReadWrite	
CANFD.RMB27.DF[15]	0x8000'2002	ReadWrite	
CANFD.RMB27.DATA[0]	0x00	ReadWrite	
CANFD.RMB27.DATA[1]	0x00	ReadWrite	
CANFD.RMB27.DATA[2]	0x00	ReadWrite	
CANFD.RMB27.DATA[3]	0x00	ReadWrite	
CANFD.RMB27.DATA[4]	0x0a	ReadWrite	
CANFD.RMB27.DATA[5]	0x20	ReadWrite	
CANFD.RMB27.DATA[6]	0x20	ReadWrite	
CANFD.RMB27.DATA[7]	0x20	ReadWrite	
CANFD.RMB27.DATA[8]	0x8a	ReadWrite	
CANFD.RMB27.DATA[9]	0x20	ReadWrite	
CANFD.RMB27.DATA[10]	0x08	ReadWrite	
CANFD.RMB27.DATA[11]	0xa0	ReadWrite	
CANFD.RMB27.DATA[12]	0x82	ReadWrite	
CANFD.RMB27.DATA[13]	0x20	ReadWrite	
CANFD.RMB27.DATA[14]	0x28	ReadWrite	
CANFD.RMB27.DATA[15]	0xa0	ReadWrite	
CANFD.RMB27.DATA[16]	0x02	ReadWrite	
CANFD.RMB27.DATA[17]	0x00	ReadWrite	
CANFD.RMB27.DATA[18]	0x00	ReadWrite	
CANFD.RMB27.DATA[19]	0x00	ReadWrite	
CANFD.RMB27.DATA[20]	0x02	ReadWrite	
CANFD.RMB27.DATA[21]	0x20	ReadWrite	
CANFD.RMB27.DATA[22]	0x28	ReadWrite	
CANFD.RMB27.DATA[23]	0xa0	ReadWrite	
CANFD.RMB27.DATA[24]	0x8a	ReadWrite	
CANFD.RMB27.DATA[25]	0x20	ReadWrite	
CANFD.RMB27.DATA[26]	0xac	ReadWrite	
CANFD.RMB27.DATA[27]	0xa0	ReadWrite	
CANFD.RMB27.DATA[28]	0x02	ReadWrite	
CANFD.RMB27.DATA[29]	0x00	ReadWrite	
CANFD.RMB27.DATA[30]	0x00	ReadWrite	
CANFD.RMB27.DATA[31]	0x80	ReadWrite	
CANFD.RMB27.DATA[32]	0x02	ReadWrite	
CANFD.RMB27.DATA[33]	0x00	ReadWrite	
CANFD.RMB27.DATA[34]	0x00	ReadWrite	
CANFD.RMB27.DATA[35]	0x00	ReadWrite	
CANFD.RMB27.DATA[36]	0x02	ReadWrite	
CANFD.RMB27.DATA[37]	0x20	ReadWrite	
CANFD.RMB27.DATA[38]	0x08	ReadWrite	
CANFD.RMB27.DATA[39]	0x20	ReadWrite	
CANFD.RMB27.DATA[40]	0x8a	ReadWrite	
CANFD.RMB27.DATA[41]	0x20	ReadWrite	
CANFD.RMB27.DATA[42]	0x28	ReadWrite	
CANFD.RMB27.DATA[43]	0xa0	ReadWrite	
CANFD.RMB27.DATA[44]	0x42	ReadWrite	
CANFD.RMB27.DATA[45]	0x20	ReadWrite	
CANFD.RMB27.DATA[46]	0x28	ReadWrite	
CANFD.RMB27.DATA[47]	0xa0	ReadWrite	
CANFD.RMB27.DATA[48]	0x00	ReadWrite	
CANFD.RMB27.DATA[49]	0x00	ReadWrite	
CANFD.RMB27.DATA[50]	0x00	ReadWrite	
CANFD.RMB27.DATA[51]	0x00	ReadWrite	
CANFD.RMB27.DATA[52]	0x8a	ReadWrite	
CANFD.RMB27.DATA[53]	0x20	ReadWrite	
CANFD.RMB27.DATA[54]	0x28	ReadWrite	
CANFD.RMB27.DATA[55]	0x20	ReadWrite	
CANFD.RMB27.DATA[56]	0x9a	ReadWrite	
CANFD.RMB27.DATA[57]	0x20	ReadWrite	
CANFD.RMB27.DATA[58]	0xa8	ReadWrite	
CANFD.RMB27.DATA[59]	0xa4	ReadWrite	
CANFD.RMB27.DATA[60]	0x0a	ReadWrite	
CANFD.RMB27.DATA[61]	0x20	ReadWrite	
CANFD.RMB27.DATA[62]	0x00	ReadWrite	
CANFD.RMB27.DATA[63]	0x00	ReadWrite	
CANFD.RMB28.HF0	0x0000'0002	ReadWrite	
CANFD.RMB28.HF1	0x2020'2002	ReadWrite	
CANFD.RMB28.HF2	0xa028'208e	ReadWrite	
CANFD.RMB28.DF[0]	0xa0a8'2002	ReadWrite	
CANFD.RMB28.DF[1]	0x0000'0002	ReadWrite	
CANFD.RMB28.DF[2]	0x2028'2002	ReadWrite	
CANFD.RMB28.DF[3]	0xa428'208a	ReadWrite	
CANFD.RMB28.DF[4]	0x0000'2002	ReadWrite	
CANFD.RMB28.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB28.DF[6]	0x2008'2002	ReadWrite	
CANFD.RMB28.DF[7]	0xa028'208e	ReadWrite	
CANFD.RMB28.DF[8]	0x2008'2082	ReadWrite	
CANFD.RMB28.DF[9]	0x0000'0002	ReadWrite	
CANFD.RMB28.DF[10]	0xa028'2042	ReadWrite	
CANFD.RMB28.DF[11]	0xa428'208a	ReadWrite	
CANFD.RMB28.DF[12]	0x2000'0002	ReadWrite	
CANFD.RMB28.DF[13]	0x0000'0002	ReadWrite	
CANFD.RMB28.DF[14]	0x2008'2002	ReadWrite	
CANFD.RMB28.DF[15]	0xa028'208e	ReadWrite	
CANFD.RMB28.DATA[0]	0x8a	ReadWrite	
CANFD.RMB28.DATA[1]	0x20	ReadWrite	
CANFD.RMB28.DATA[2]	0x28	ReadWrite	
CANFD.RMB28.DATA[3]	0xb0	ReadWrite	
CANFD.RMB28.DATA[4]	0x02	ReadWrite	
CANFD.RMB28.DATA[5]	0x00	ReadWrite	
CANFD.RMB28.DATA[6]	0x00	ReadWrite	
CANFD.RMB28.DATA[7]	0x00	ReadWrite	
CANFD.RMB28.DATA[8]	0x02	ReadWrite	
CANFD.RMB28.DATA[9]	0x20	ReadWrite	
CANFD.RMB28.DATA[10]	0x28	ReadWrite	
CANFD.RMB28.DATA[11]	0xa0	ReadWrite	
CANFD.RMB28.DATA[12]	0x8e	ReadWrite	
CANFD.RMB28.DATA[13]	0x20	ReadWrite	
CANFD.RMB28.DATA[14]	0xa8	ReadWrite	
CANFD.RMB28.DATA[15]	0xa4	ReadWrite	
CANFD.RMB28.DATA[16]	0x02	ReadWrite	
CANFD.RMB28.DATA[17]	0x00	ReadWrite	
CANFD.RMB28.DATA[18]	0x00	ReadWrite	
CANFD.RMB28.DATA[19]	0xc0	ReadWrite	
CANFD.RMB28.DATA[20]	0x02	ReadWrite	
CANFD.RMB28.DATA[21]	0x00	ReadWrite	
CANFD.RMB28.DATA[22]	0x00	ReadWrite	
CANFD.RMB28.DATA[23]	0x00	ReadWrite	
CANFD.RMB28.DATA[24]	0x02	ReadWrite	
CANFD.RMB28.DATA[25]	0x20	ReadWrite	
CANFD.RMB28.DATA[26]	0x00	ReadWrite	
CANFD.RMB28.DATA[27]	0x20	ReadWrite	
CANFD.RMB28.DATA[28]	0x8a	ReadWrite	
CANFD.RMB28.DATA[29]	0x20	ReadWrite	
CANFD.RMB28.DATA[30]	0x28	ReadWrite	
CANFD.RMB28.DATA[31]	0xa0	ReadWrite	
CANFD.RMB28.DATA[32]	0x8a	ReadWrite	
CANFD.RMB28.DATA[33]	0x20	ReadWrite	
CANFD.RMB28.DATA[34]	0x28	ReadWrite	
CANFD.RMB28.DATA[35]	0xa0	ReadWrite	
CANFD.RMB28.DATA[36]	0x02	ReadWrite	
CANFD.RMB28.DATA[37]	0x00	ReadWrite	
CANFD.RMB28.DATA[38]	0x00	ReadWrite	
CANFD.RMB28.DATA[39]	0x00	ReadWrite	
CANFD.RMB28.DATA[40]	0x02	ReadWrite	
CANFD.RMB28.DATA[41]	0x20	ReadWrite	
CANFD.RMB28.DATA[42]	0x28	ReadWrite	
CANFD.RMB28.DATA[43]	0x20	ReadWrite	
CANFD.RMB28.DATA[44]	0x8a	ReadWrite	
CANFD.RMB28.DATA[45]	0x20	ReadWrite	
CANFD.RMB28.DATA[46]	0xac	ReadWrite	
CANFD.RMB28.DATA[47]	0xa4	ReadWrite	
CANFD.RMB28.DATA[48]	0x02	ReadWrite	
CANFD.RMB28.DATA[49]	0x00	ReadWrite	
CANFD.RMB28.DATA[50]	0x00	ReadWrite	
CANFD.RMB28.DATA[51]	0x80	ReadWrite	
CANFD.RMB28.DATA[52]	0x02	ReadWrite	
CANFD.RMB28.DATA[53]	0x00	ReadWrite	
CANFD.RMB28.DATA[54]	0x00	ReadWrite	
CANFD.RMB28.DATA[55]	0x00	ReadWrite	
CANFD.RMB28.DATA[56]	0x02	ReadWrite	
CANFD.RMB28.DATA[57]	0x20	ReadWrite	
CANFD.RMB28.DATA[58]	0x28	ReadWrite	
CANFD.RMB28.DATA[59]	0x20	ReadWrite	
CANFD.RMB28.DATA[60]	0x8a	ReadWrite	
CANFD.RMB28.DATA[61]	0x20	ReadWrite	
CANFD.RMB28.DATA[62]	0x08	ReadWrite	
CANFD.RMB28.DATA[63]	0xa0	ReadWrite	
CANFD.RMB29.HF0	0xa048'2082	ReadWrite	
CANFD.RMB29.HF1	0x0000'0002	ReadWrite	
CANFD.RMB29.HF2	0x2028'2002	ReadWrite	
CANFD.RMB29.DF[0]	0xa428'208a	ReadWrite	
CANFD.RMB29.DF[1]	0x2000'0002	ReadWrite	
CANFD.RMB29.DF[2]	0x0000'0002	ReadWrite	
CANFD.RMB29.DF[3]	0x2000'2002	ReadWrite	
CANFD.RMB29.DF[4]	0xa008'208a	ReadWrite	
CANFD.RMB29.DF[5]	0xa048'2082	ReadWrite	
CANFD.RMB29.DF[6]	0x0000'0002	ReadWrite	
CANFD.RMB29.DF[7]	0x8028'2002	ReadWrite	
CANFD.RMB29.DF[8]	0xa4a8'209a	ReadWrite	
CANFD.RMB29.DF[9]	0xc000'0002	ReadWrite	
CANFD.RMB29.DF[10]	0x0000'0002	ReadWrite	
CANFD.RMB29.DF[11]	0x2028'2002	ReadWrite	
CANFD.RMB29.DF[12]	0xa020'208a	ReadWrite	
CANFD.RMB29.DF[13]	0xa008'208a	ReadWrite	
CANFD.RMB29.DF[14]	0x0000'0002	ReadWrite	
CANFD.RMB29.DF[15]	0x2028'2002	ReadWrite	
CANFD.RMB29.DATA[0]	0x8a	ReadWrite	
CANFD.RMB29.DATA[1]	0x20	ReadWrite	
CANFD.RMB29.DATA[2]	0x28	ReadWrite	
CANFD.RMB29.DATA[3]	0xa0	ReadWrite	
CANFD.RMB29.DATA[4]	0x02	ReadWrite	
CANFD.RMB29.DATA[5]	0x00	ReadWrite	
CANFD.RMB29.DATA[6]	0x00	ReadWrite	
CANFD.RMB29.DATA[7]	0x00	ReadWrite	
CANFD.RMB29.DATA[8]	0x02	ReadWrite	
CANFD.RMB29.DATA[9]	0x20	ReadWrite	
CANFD.RMB29.DATA[10]	0x00	ReadWrite	
CANFD.RMB29.DATA[11]	0x00	ReadWrite	
CANFD.RMB29.DATA[12]	0x02	ReadWrite	
CANFD.RMB29.DATA[13]	0x20	ReadWrite	
CANFD.RMB29.DATA[14]	0x00	ReadWrite	
CANFD.RMB29.DATA[15]	0x20	ReadWrite	
CANFD.RMB29.DATA[16]	0x8a	ReadWrite	
CANFD.RMB29.DATA[17]	0x20	ReadWrite	
CANFD.RMB29.DATA[18]	0x28	ReadWrite	
CANFD.RMB29.DATA[19]	0xa0	ReadWrite	
CANFD.RMB29.DATA[20]	0x02	ReadWrite	
CANFD.RMB29.DATA[21]	0x20	ReadWrite	
CANFD.RMB29.DATA[22]	0x48	ReadWrite	
CANFD.RMB29.DATA[23]	0xa0	ReadWrite	
CANFD.RMB29.DATA[24]	0x02	ReadWrite	
CANFD.RMB29.DATA[25]	0x00	ReadWrite	
CANFD.RMB29.DATA[26]	0x00	ReadWrite	
CANFD.RMB29.DATA[27]	0x00	ReadWrite	
CANFD.RMB29.DATA[28]	0x02	ReadWrite	
CANFD.RMB29.DATA[29]	0x20	ReadWrite	
CANFD.RMB29.DATA[30]	0x28	ReadWrite	
CANFD.RMB29.DATA[31]	0x20	ReadWrite	
CANFD.RMB29.DATA[32]	0x8a	ReadWrite	
CANFD.RMB29.DATA[33]	0x20	ReadWrite	
CANFD.RMB29.DATA[34]	0x28	ReadWrite	
CANFD.RMB29.DATA[35]	0xa0	ReadWrite	
CANFD.RMB29.DATA[36]	0x0a	ReadWrite	
CANFD.RMB29.DATA[37]	0x00	ReadWrite	
CANFD.RMB29.DATA[38]	0x00	ReadWrite	
CANFD.RMB29.DATA[39]	0xa0	ReadWrite	
CANFD.RMB29.DATA[40]	0x00	ReadWrite	
CANFD.RMB29.DATA[41]	0x00	ReadWrite	
CANFD.RMB29.DATA[42]	0x00	ReadWrite	
CANFD.RMB29.DATA[43]	0x00	ReadWrite	
CANFD.RMB29.DATA[44]	0x02	ReadWrite	
CANFD.RMB29.DATA[45]	0x20	ReadWrite	
CANFD.RMB29.DATA[46]	0x28	ReadWrite	
CANFD.RMB29.DATA[47]	0x20	ReadWrite	
CANFD.RMB29.DATA[48]	0x8a	ReadWrite	
CANFD.RMB29.DATA[49]	0x20	ReadWrite	
CANFD.RMB29.DATA[50]	0x28	ReadWrite	
CANFD.RMB29.DATA[51]	0xa0	ReadWrite	
CANFD.RMB29.DATA[52]	0x82	ReadWrite	
CANFD.RMB29.DATA[53]	0x20	ReadWrite	
CANFD.RMB29.DATA[54]	0x48	ReadWrite	
CANFD.RMB29.DATA[55]	0xa0	ReadWrite	
CANFD.RMB29.DATA[56]	0x02	ReadWrite	
CANFD.RMB29.DATA[57]	0x00	ReadWrite	
CANFD.RMB29.DATA[58]	0x00	ReadWrite	
CANFD.RMB29.DATA[59]	0x00	ReadWrite	
CANFD.RMB29.DATA[60]	0x42	ReadWrite	
CANFD.RMB29.DATA[61]	0x20	ReadWrite	
CANFD.RMB29.DATA[62]	0x28	ReadWrite	
